SFE_1	SFE_2	name	type_1	type_2	int_type	support_1	support_2	freq_1	freq_2	overlap	max_overlap	freq_overlap	r_overlap	r_freq_overlap	diff_overlap	abs_diff_overlap	direction	wMI_stat	wMI_p.value	ME_p.value	E.r.wMI_stat	MI_diff	wMI_p.value_FDR	select_score_good_cancer_cell_2017_criterion_1	select_score
KRAS_12-61	NCOR1	KRAS_12-61 - NCOR1	MUTATION	MUTATION	MUTATION - MUTATION	1076	94	0.3062909194420723	0.026757756902931966	22	94	0.23404255319148937	41.262	0.4389574468085106	-19.262	19.262	ME	7.467769744821107e-4	0.717	0	0.0022527503791961445	-0.0015059734047140338	FALSE	FALSE	9.878487983463655e-4
KRAS_12-61	STAG2	KRAS_12-61 - STAG2	MUTATION	MUTATION	MUTATION - MUTATION	1076	96	0.3062909194420723	0.027327070879590094	36	96	0.375	42.337	0.4410104166666667	-6.337000000000003	6.337000000000003	ME	2.856126770047762e-4	0.904	0.125	0.002314799565134029	-0.002029186888129253	FALSE	FALSE	-0.0012937372067201782
KRAS_12-61	TBX3	KRAS_12-61 - TBX3	MUTATION	MUTATION	MUTATION - MUTATION	1076	128	0.3062909194420723	0.03643609450612013	41	128	0.3203125	55.961	0.4371953125	-14.960999999999999	14.960999999999999	ME	3.777784196579148e-9	1	0.002	0.0027316708554580016	-0.002731667077673805	FALSE	FALSE	-0.002010622142562354
KRAS_12-61	ERBB4	KRAS_12-61 - ERBB4	MUTATION	MUTATION	MUTATION - MUTATION	1076	164	0.3062909194420723	0.04668374608596641	46	164	0.2804878048780488	71.103	0.43355487804878046	-25.102999999999994	25.102999999999994	ME	2.734137049311691e-4	0.972	0	0.003027902788072412	-0.0027544890831412427	FALSE	FALSE	-2.6066380257470104e-4
KRAS_12-61	IRS2	KRAS_12-61 - IRS2	MUTATION	MUTATION	MUTATION - MUTATION	1076	81	0.3062909194420723	0.02305721605465414	20	81	0.24691358024691357	36.088	0.44553086419753085	-16.088	16.088	ME	4.593671535636501e-4	0.789	0	0.001999300971316731	-0.0015399338177530808	FALSE	FALSE	9.53888440699474e-4
KRAS_12-61	AR	KRAS_12-61 - AR	MUTATION	MUTATION	MUTATION - MUTATION	1076	101	0.3062909194420723	0.02875035582123541	30	101	0.297029702970297	44.27	0.4383168316831684	-14.270000000000003	14.270000000000003	ME	5.5566302783027766e-5	0.977	0.002	0.0023230857371103752	-0.0022675194343273475	FALSE	FALSE	2.263043013449774e-4
KRAS_12-61	FANCA	KRAS_12-61 - FANCA	MUTATION	MUTATION	MUTATION - MUTATION	1076	66	0.3062909194420723	0.018787361229718188	19	66	0.2878787878787879	29.248	0.4431515151515152	-10.248000000000001	10.248000000000001	ME	7.039951617060503e-5	0.924	0.008	0.001687972983541064	-0.001617573467370459	FALSE	FALSE	8.762489203836501e-4
KRAS_12-61	JAK2	KRAS_12-61 - JAK2	MUTATION	MUTATION	MUTATION - MUTATION	1076	74	0.3062909194420723	0.0210646171363507	18	74	0.24324324324324326	32.794	0.44316216216216214	-14.793999999999997	14.793999999999997	ME	4.6308180429865953e-4	0.796	0.001	0.0016390500813975306	-0.001175968277098871	FALSE	FALSE	0.001317853406960064
KRAS_12-61	GATA3	KRAS_12-61 - GATA3	MUTATION	MUTATION	MUTATION - MUTATION	1076	62	0.3062909194420723	0.017648733276401936	24	62	0.3870967741935484	27.682	0.4464838709677419	-3.6819999999999986	3.6819999999999986	ME	2.7047289234727323e-4	0.874	0.191	0.0015652790560061192	-0.001294806163658846	FALSE	FALSE	0.0011990157053230613
KRAS_12-61	SPEN	KRAS_12-61 - SPEN	MUTATION	MUTATION	MUTATION - MUTATION	1076	89	0.3062909194420723	0.02533447196128665	21	89	0.23595505617977527	39.446	0.4432134831460674	-18.445999999999998	18.445999999999998	ME	6.740473433464178e-4	0.733	0	0.0022471979351168514	-0.0015731505917704336	FALSE	FALSE	9.206717215146396e-4
KRAS_12-61	PBRM1	KRAS_12-61 - PBRM1	MUTATION	MUTATION	MUTATION - MUTATION	1076	99	0.3062909194420723	0.028181041844577284	28	99	0.2828282828282828	43.86	0.44303030303030305	-15.86	15.86	ME	1.4309023265568488e-4	0.957	0	0.002261254341436758	-0.002118164108781073	FALSE	FALSE	-6.621056974558711e-4
KRAS_12-61	ASXL1	KRAS_12-61 - ASXL1	MUTATION	MUTATION	MUTATION - MUTATION	1076	72	0.3062909194420723	0.02049530315969257	24	72	0.3333333333333333	31.992	0.44433333333333336	-7.992000000000001	7.992000000000001	ME	1.253622229802076e-5	0.992	0.037	0.0018727949625556572	-0.0018602587402576365	FALSE	FALSE	-8.121724567769591e-4
KRAS_12-61	CUL3	KRAS_12-61 - CUL3	MUTATION	MUTATION	MUTATION - MUTATION	1076	69	0.3062909194420723	0.01964133219470538	25	69	0.36231884057971014	30.581	0.44320289855072464	-5.5809999999999995	5.5809999999999995	ME	1.2100296808048583e-4	0.93	0.119	0.0016308405217038136	-0.0015098375536233277	FALSE	FALSE	9.839846557082143e-4
KRAS_12-61	IGF1R	KRAS_12-61 - IGF1R	MUTATION	MUTATION	MUTATION - MUTATION	1076	53	0.3062909194420723	0.015086820381440364	15	53	0.2830188679245283	23.779	0.44866037735849057	-8.779	8.779	ME	7.47834032517325e-5	0.938	0.014	0.0014429633002692732	-0.0013681798970175407	FALSE	FALSE	-6.219640885872365e-4
KRAS_12-61	BCOR	KRAS_12-61 - BCOR	MUTATION	MUTATION	MUTATION - MUTATION	1076	123	0.3062909194420723	0.035012809564474806	44	123	0.35772357723577236	54.234	0.4409268292682927	-10.234000000000002	10.234000000000002	ME	1.7454198956867728e-4	0.969	0.041	0.00271800290568458	-0.0025434609161159027	FALSE	FALSE	-4.96363792680246e-5
KRAS_12-61	FLT3	KRAS_12-61 - FLT3	MUTATION	MUTATION	MUTATION - MUTATION	1076	76	0.3062909194420723	0.021633931113008823	24	76	0.3157894736842105	33.512	0.44094736842105264	-9.512	9.512	ME	1.456574868718974e-6	1	0.021	0.0016998180224390147	-0.0016983614475702957	FALSE	FALSE	7.954610794861485e-4
KRAS_12-61	APC	KRAS_12-61 - APC	MUTATION	MUTATION	MUTATION - MUTATION	1076	148	0.3062909194420723	0.0421292342727014	41	148	0.27702702702702703	64.861	0.43825000000000003	-23.861000000000004	23.861000000000004	ME	2.9088995927750716e-4	0.982	0	0.003074191441335694	-0.002783301482058187	FALSE	FALSE	-0.0015339027346523005
KRAS_12-61	ARID1B	KRAS_12-61 - ARID1B	MUTATION	MUTATION	MUTATION - MUTATION	1076	105	0.3062909194420723	0.029888983774551667	27	105	0.2571428571428571	46.525	0.4430952380952381	-19.525	19.525	ME	4.4067283797710743e-4	0.896	0	0.0024471212099488326	-0.002006448371971725	FALSE	FALSE	-3.052680100879302e-4
KRAS_12-61	CARD11	KRAS_12-61 - CARD11	MUTATION	MUTATION	MUTATION - MUTATION	1076	123	0.3062909194420723	0.035012809564474806	42	123	0.34146341463414637	53.692	0.436520325203252	-11.692	11.692	ME	5.6611168210540797e-5	0.992	0.016	0.0024395584982743745	-0.0023829473300638337	FALSE	FALSE	1.10876719418364e-4
KRAS_12-61	INSR	KRAS_12-61 - INSR	MUTATION	MUTATION	MUTATION - MUTATION	1076	52	0.3062909194420723	0.0148021633931113	10	52	0.19230769230769232	23.148	0.4451538461538461	-13.148	13.148	ME	9.316659505498315e-4	0.45	0	0.0013385260385733733	-4.068600880235418e-4	FALSE	FALSE	-3.3002632582267095e-4
KRAS_12-61	ARAF	KRAS_12-61 - ARAF	MUTATION	MUTATION	MUTATION - MUTATION	1076	60	0.3062909194420723	0.017079419299743808	18	60	0.3	26.695	0.4449166666666667	-8.695	8.695	ME	2.4720160568203475e-5	0.967	0.012	0.0015040948281127564	-0.001479374667544553	FALSE	FALSE	-0.0012088517083591061
KRAS_12-61	IL7R	KRAS_12-61 - IL7R	MUTATION	MUTATION	MUTATION - MUTATION	1076	82	0.3062909194420723	0.023341873042983206	25	82	0.3048780487804878	36.325	0.44298780487804884	-11.325000000000003	11.325000000000003	ME	1.9476222559822176e-5	0.985	0.004	0.001882968465137136	-0.0018634922425773137	FALSE	FALSE	6.303305886877947e-4
KRAS_12-61	ESR1	KRAS_12-61 - ESR1	MUTATION	MUTATION	MUTATION - MUTATION	1076	53	0.3062909194420723	0.015086820381440364	9	53	0.16981132075471697	23.554	0.4444150943396226	-14.553999999999998	14.553999999999998	ME	0.0013423394123779353	0.289	0	0.0014429633002692732	-1.0062388789133792e-4	FALSE	FALSE	0.0011693219973722532
KRAS_12-61	NOTCH3	KRAS_12-61 - NOTCH3	MUTATION	MUTATION	MUTATION - MUTATION	1076	119	0.3062909194420723	0.03387418161115855	37	119	0.31092436974789917	52.193	0.43859663865546217	-15.192999999999998	15.192999999999998	ME	1.0389525115783727e-5	0.998	0	0.002386684424418528	-0.0023762948993027444	FALSE	FALSE	-0.0015323559394637418
KRAS_12-61	BRD4	KRAS_12-61 - BRD4	MUTATION	MUTATION	MUTATION - MUTATION	1076	51	0.3062909194420723	0.014517506404782237	12	51	0.23529411764705882	22.77	0.4464705882352941	-10.77	10.77	ME	3.882738070946079e-4	0.735	0.001	0.0013817268549869421	-9.934530478923342e-4	FALSE	FALSE	9.481560606756402e-4
KRAS_12-61	TP63	KRAS_12-61 - TP63	MUTATION	MUTATION	MUTATION - MUTATION	1076	70	0.3062909194420723	0.019925989183034443	17	70	0.24285714285714285	31.01	0.443	-14.010000000000002	14.010000000000002	ME	4.42073550523725e-4	0.744	0.001	0.0018110859424351755	-0.0013690123919114505	FALSE	FALSE	-3.0677718253680375e-4
KRAS_12-61	INPP4B	KRAS_12-61 - INPP4B	MUTATION	MUTATION	MUTATION - MUTATION	1076	115	0.3062909194420723	0.0327355536578423	49	115	0.4260869565217391	50.838	0.4420695652173913	-1.838000000000001	1.838000000000001	ME	0.0012587580832766898	0.658	0.406	0.002542367780766275	-0.001283609697489585	FALSE	FALSE	1.2081781404216167e-4
KRAS_12-61	MDC1	KRAS_12-61 - MDC1	MUTATION	MUTATION	MUTATION - MUTATION	1076	84	0.3062909194420723	0.02391118701964133	22	84	0.2619047619047619	37.194	0.44278571428571434	-15.194000000000003	15.194000000000003	ME	2.984339968892247e-4	0.901	0	0.0019442871230321845	-0.0016458531261429599	FALSE	FALSE	4.590726071240474e-4
KRAS_12-61	ARID1A	KRAS_12-61 - ARID1A	MUTATION	MUTATION	MUTATION - MUTATION	1076	259	0.3062909194420723	0.07372615997722744	73	259	0.28185328185328185	110.503	0.42665250965250967	-37.503	37.503	ME	4.1425554649421326e-4	0.985	0	0.004293568031691897	-0.0038793124851976835	FALSE	FALSE	-0.0013854805175290055
KRAS_12-61	POLE	KRAS_12-61 - POLE	MUTATION	MUTATION	MUTATION - MUTATION	1076	127	0.3062909194420723	0.03615143751779106	51	127	0.4015748031496063	55.827	0.4395826771653543	-4.826999999999998	4.826999999999998	ME	8.318329898115984e-4	0.831	0.22	0.002562097070317293	-0.0017302640805056946	FALSE	FALSE	5.087028382592433e-4
KRAS_12-61	NOTCH2	KRAS_12-61 - NOTCH2	MUTATION	MUTATION	MUTATION - MUTATION	1076	104	0.3062909194420723	0.0296043267862226	30	104	0.28846153846153844	46.01	0.44240384615384615	-16.009999999999998	16.009999999999998	ME	1.0814721350704826e-4	0.966	0.001	0.002272302075932209	-0.0021641548624251605	FALSE	FALSE	3.2966861540562785e-4
KRAS_12-61	DIS3	KRAS_12-61 - DIS3	MUTATION	MUTATION	MUTATION - MUTATION	1076	63	0.3062909194420723	0.017933390264730998	28	63	0.4444444444444444	27.813	0.44147619047619047	0.18700000000000117	0.18700000000000117	CO	9.277708853095978e-4	0.532	0.532	0.0014482975051336444	-5.205266198240466e-4	FALSE	FALSE	NA
KRAS_12-61	BRCA1	KRAS_12-61 - BRCA1	MUTATION	MUTATION	MUTATION - MUTATION	1076	92	0.3062909194420723	0.02618844292627384	29	92	0.31521739130434784	40.707	0.4424673913043478	-11.707	11.707	ME	2.2688169681872594e-6	1	0.012	0.0021908170997383403	-0.002188548282770153	FALSE	FALSE	-0.0016107660666184501
KRAS_12-61	KDM6A	KRAS_12-61 - KDM6A	MUTATION	MUTATION	MUTATION - MUTATION	1076	57	0.3062909194420723	0.016225448334756618	16	57	0.2807017543859649	25.264	0.4432280701754386	-9.264	9.264	ME	9.102058369081512e-5	0.916	0.007	0.001565709392429504	-0.001474688808738689	FALSE	FALSE	0.0010191333438246337
KRAS_12-61	KMT2A	KRAS_12-61 - KMT2A	MUTATION	MUTATION	MUTATION - MUTATION	1076	107	0.3062909194420723	0.03045829775120979	29	107	0.27102803738317754	47.237	0.4414672897196262	-18.237000000000002	18.237000000000002	ME	2.705854103675076e-4	0.937	0	0.0025093210232116636	-0.002238735612844156	FALSE	FALSE	2.550880489309334e-4
KRAS_12-61	MSH2	KRAS_12-61 - MSH2	MUTATION	MUTATION	MUTATION - MUTATION	1076	52	0.3062909194420723	0.0148021633931113	11	52	0.21153846153846154	23.295	0.44798076923076924	-12.295000000000002	12.295000000000002	ME	6.612071349206827e-4	0.581	0.001	0.0015725605896759198	-9.113534547552371e-4	FALSE	FALSE	0.001582467805409274
KRAS_12-61	RASA1	KRAS_12-61 - RASA1	MUTATION	MUTATION	MUTATION - MUTATION	1076	96	0.3062909194420723	0.027327070879590094	14	96	0.14583333333333334	42.425	0.4419270833333333	-28.424999999999997	28.424999999999997	ME	0.003392846368025726	0.059	0	0.002314799565134029	0.0010780468028916967	FALSE	FALSE	0.0018307996951738112
KRAS_12-61	ROS1	KRAS_12-61 - ROS1	MUTATION	MUTATION	MUTATION - MUTATION	1076	106	0.3062909194420723	0.03017364076288073	18	106	0.16981132075471697	46.921	0.4426509433962264	-28.921	28.921	ME	0.0027236029754145186	0.163	0	0.0023338994033128557	3.8970357210166284e-4	FALSE	FALSE	0.0022192056653503054
KRAS_12-61	PIK3C3	KRAS_12-61 - PIK3C3	MUTATION	MUTATION	MUTATION - MUTATION	1076	74	0.3062909194420723	0.0210646171363507	16	74	0.21621621621621623	32.804	0.44329729729729733	-16.804000000000002	16.804000000000002	ME	8.636406967673649e-4	0.621	0	0.0019346036590469629	-0.001070962962279598	FALSE	FALSE	0.0014228585568220598
KRAS_12-61	SF3B1	KRAS_12-61 - SF3B1	MUTATION	MUTATION	MUTATION - MUTATION	1076	82	0.3062909194420723	0.023341873042983206	23	82	0.2804878048780488	36.455	0.4445731707317073	-13.454999999999998	13.454999999999998	ME	1.333694999603452e-4	0.945	0.001	0.001882968465137136	-0.0017495989651767907	FALSE	FALSE	7.442236532155218e-4
KRAS_12-61	SMO	KRAS_12-61 - SMO	MUTATION	MUTATION	MUTATION - MUTATION	1076	72	0.3062909194420723	0.02049530315969257	27	72	0.375	32.292	0.4485	-5.292000000000002	5.292000000000002	ME	2.1260211246554306e-4	0.915	0.129	0.0018727949625556572	-0.0016601928500901142	FALSE	FALSE	1.342063854280852e-4
KRAS_12-61	MAX	KRAS_12-61 - MAX	MUTATION	MUTATION	MUTATION - MUTATION	1076	54	0.3062909194420723	0.015371477369769428	36	54	0.6666666666666666	24.086	0.446037037037037	11.914000000000001	11.914000000000001	CO	0.005932827080913361	0	0	0.0013212285217272246	0.004611598559186136	TRUE	FALSE	0.0010043901545287815
KRAS_12-61	MYOD1	KRAS_12-61 - MYOD1	MUTATION	MUTATION	MUTATION - MUTATION	1076	54	0.3062909194420723	0.015371477369769428	15	54	0.2777777777777778	24.021	0.44483333333333336	-9.021	9.021	ME	9.958617053884566e-5	0.892	0.007	0.001634105192777957	-0.0015345190222391114	FALSE	FALSE	9.59303227338215e-4
KRAS_12-61	PARK2	KRAS_12-61 - PARK2	MUTATION	MUTATION	MUTATION - MUTATION	1076	65	0.3062909194420723	0.018502704241389126	18	65	0.27692307692307694	28.907	0.44472307692307694	-10.907	10.907	ME	1.252318714182188e-4	0.925	0.001	0.001584824861217582	-0.0014595929897993631	FALSE	FALSE	0.00103422913856076
KRAS_12-61	EP300	KRAS_12-61 - EP300	MUTATION	MUTATION	MUTATION - MUTATION	1076	97	0.3062909194420723	0.027611727867919156	26	97	0.26804123711340205	42.694	0.4401443298969072	-16.694000000000003	16.694000000000003	ME	2.757547785949832e-4	0.893	0	0.002199550333363165	-0.0019237955547681818	FALSE	FALSE	5.700273954964002e-4
KRAS_12-61	IKZF1	KRAS_12-61 - IKZF1	MUTATION	MUTATION	MUTATION - MUTATION	1076	80	0.3062909194420723	0.02277255906632508	26	80	0.325	35.304	0.4413	-9.304000000000002	9.304000000000002	ME	1.9015734489258307e-6	1	0.022	0.001821781537513445	-0.0018198799640645191	FALSE	FALSE	6.739427839578869e-4
KRAS_12-61	NTRK2	KRAS_12-61 - NTRK2	MUTATION	MUTATION	MUTATION - MUTATION	1076	62	0.3062909194420723	0.017648733276401936	21	62	0.3387096774193548	27.759	0.4477258064516129	-6.759	6.759	ME	2.12649706443635e-5	0.986	0.046	0.0015652790560061192	-0.0015440140853617557	FALSE	FALSE	5.749761637180057e-5
KRAS_12-61	PIK3R1	KRAS_12-61 - PIK3R1	MUTATION	MUTATION	MUTATION - MUTATION	1076	53	0.3062909194420723	0.015086820381440364	15	53	0.2830188679245283	23.602	0.4453207547169811	-8.602	8.602	ME	7.47834032517325e-5	0.937	0.012	0.0014429633002692732	-0.0013681798970175407	FALSE	FALSE	-1.437706577264507e-4
KRAS_12-61	DNMT3A	KRAS_12-61 - DNMT3A	MUTATION	MUTATION	MUTATION - MUTATION	1076	76	0.3062909194420723	0.021633931113008823	29	76	0.3815789473684211	33.925	0.4463815789473684	-4.924999999999997	4.924999999999997	ME	2.8102864911594416e-4	0.9	0.156	0.0019965107401156423	-0.0017154820909996982	FALSE	FALSE	-5.174292894459835e-4
KRAS_12-61	ERCC5	KRAS_12-61 - ERCC5	MUTATION	MUTATION	MUTATION - MUTATION	1076	67	0.3062909194420723	0.019072018218047253	19	67	0.2835820895522388	29.43	0.4392537313432836	-10.43	10.43	ME	9.20394964174509e-5	0.947	0.005	0.001569859051949507	-0.0014778195555320561	FALSE	FALSE	0.001016002602063578
KRAS_12-61	ASXL2	KRAS_12-61 - ASXL2	MUTATION	MUTATION	MUTATION - MUTATION	1076	60	0.3062909194420723	0.017079419299743808	21	60	0.35	26.782	0.4463666666666667	-5.782	5.782	ME	5.288908355571831e-5	0.965	0.072	0.0015040948281127564	-0.001451205744557038	FALSE	FALSE	0.0010426163703981038
KRAS_12-61	DICER1	KRAS_12-61 - DICER1	MUTATION	MUTATION	MUTATION - MUTATION	1076	84	0.3062909194420723	0.02391118701964133	19	84	0.2261904761904762	37.374	0.44492857142857145	-18.374000000000002	18.374000000000002	ME	7.971069907373174e-4	0.649	0	0.0022451019447886633	-0.001447994954051346	FALSE	FALSE	0.0010458271557797964
KRAS_12-61	TGFBR2	KRAS_12-61 - TGFBR2	MUTATION	MUTATION	MUTATION - MUTATION	1076	52	0.3062909194420723	0.0148021633931113	22	52	0.4230769230769231	23.355	0.4491346153846154	-1.3550000000000004	1.3550000000000004	ME	5.271153526369421e-4	0.702	0.394	0.0015725605896759198	-0.0010454452370389777	FALSE	FALSE	3.2707487993910585e-4
KRAS_12-61	PALB2	KRAS_12-61 - PALB2	MUTATION	MUTATION	MUTATION - MUTATION	1076	57	0.3062909194420723	0.016225448334756618	24	57	0.42105263157894735	25.2	0.4421052631578947	-1.1999999999999993	1.1999999999999993	ME	5.565822865314374e-4	0.671	0.436	0.001565709392429504	-0.0010091271058980666	FALSE	FALSE	0.0014846943143962928
KRAS_12-61	RICTOR	KRAS_12-61 - RICTOR	MUTATION	MUTATION	MUTATION - MUTATION	1076	61	0.3062909194420723	0.017364076288072874	14	61	0.22950819672131148	27.414	0.4494098360655738	-13.414000000000001	13.414000000000001	ME	5.337821636317575e-4	0.701	0	0.0016888135102248736	-0.0011550313465931161	FALSE	FALSE	5.709853419995302e-4
KRAS_12-61	PDGFRB	KRAS_12-61 - PDGFRB	MUTATION	MUTATION	MUTATION - MUTATION	1076	83	0.3062909194420723	0.02362653003131227	29	83	0.3493975903614458	36.741	0.4426626506024096	-7.741	7.741	ME	7.076183602916508e-5	0.977	0.043	0.002061113262973757	-0.001990351426944592	FALSE	FALSE	5.034716603905906e-4
KRAS_12-61	RECQL4	KRAS_12-61 - RECQL4	MUTATION	MUTATION	MUTATION - MUTATION	1076	61	0.3062909194420723	0.017364076288072874	10	61	0.16393442622950818	27.132	0.44478688524590165	-17.132	17.132	ME	0.001681844547919198	0.254	0	0.0016888135102248736	-6.9689623056756744e-6	FALSE	FALSE	0.00248685026888277
KRAS_12-61	PTEN	KRAS_12-61 - PTEN	MUTATION	MUTATION	MUTATION - MUTATION	1076	129	0.3062909194420723	0.036720751494449186	17	129	0.13178294573643412	56.684	0.43941085271317826	-39.684	39.684	ME	0.005459648638224679	0.015	0	0.0026235974776195325	0.0028360511606051464	FALSE	FALSE	0.003400809224018469
KRAS_12-61	PMS1	KRAS_12-61 - PMS1	MUTATION	MUTATION	MUTATION - MUTATION	1076	51	0.3062909194420723	0.014517506404782237	20	51	0.39215686274509803	22.647	0.44405882352941173	-2.6469999999999985	2.6469999999999985	ME	2.559674045823357e-4	0.818	0.272	0.0013817268549869421	-0.0011257594504046065	FALSE	FALSE	0.0013680621551166896
KRAS_12-61	INPP4A	KRAS_12-61 - INPP4A	MUTATION	MUTATION	MUTATION - MUTATION	1076	52	0.3062909194420723	0.0148021633931113	16	52	0.3076923076923077	23.09	0.44403846153846155	-7.09	7.09	ME	8.129576987592202e-6	0.973	0.021	0.001260514521539191	-0.0012523849445515989	FALSE	FALSE	0.001241436858437874
KRAS_12-61	BTK	KRAS_12-61 - BTK	MUTATION	MUTATION	MUTATION - MUTATION	1076	59	0.3062909194420723	0.016794762311414746	22	59	0.3728813559322034	26.316	0.4460338983050847	-4.315999999999999	4.315999999999999	ME	1.6051568895736334e-4	0.91	0.15	0.0016272170917658313	-0.001466701402808468	FALSE	FALSE	0.0010271207369361122
KRAS_12-61	U2AF1	KRAS_12-61 - U2AF1	MUTATION	MUTATION	MUTATION - MUTATION	1076	76	0.3062909194420723	0.021633931113008823	42	76	0.5526315789473685	33.735	0.4438815789473684	8.265	8.265	CO	0.003828354429803449	0.038	0.038	0.0019965107401156423	0.0018318436896878065	FALSE	FALSE	-0.0011639230408762122
KRAS_12-61	WT1	KRAS_12-61 - WT1	MUTATION	MUTATION	MUTATION - MUTATION	1076	66	0.3062909194420723	0.018787361229718188	15	66	0.22727272727272727	29.471	0.44653030303030306	-14.471	14.471	ME	6.082988122200206e-4	0.692	0	0.001687972983541064	-0.0010796741713210434	FALSE	FALSE	0.0014141473615812143
KRAS_12-61	SOX17	KRAS_12-61 - SOX17	MUTATION	MUTATION	MUTATION - MUTATION	1076	59	0.3062909194420723	0.016794762311414746	21	59	0.3559322033898305	26.201	0.4440847457627119	-5.2010000000000005	5.2010000000000005	ME	7.449343015075716e-5	0.941	0.111	0.0016272170917658313	-0.0015527236616150741	FALSE	FALSE	-1.4488481412199968e-4
KRAS_12-61	CDK12	KRAS_12-61 - CDK12	MUTATION	MUTATION	MUTATION - MUTATION	1076	57	0.3062909194420723	0.016225448334756618	7	57	0.12280701754385964	25.372	0.44512280701754386	-18.372	18.372	ME	0.002628249197569321	0.086	0	0.001565709392429504	0.0010625398051398172	FALSE	FALSE	0.003556353903092529
KRAS_12-61	MGA	KRAS_12-61 - MGA	MUTATION	MUTATION	MUTATION - MUTATION	1076	173	0.3062909194420723	0.04924565898092798	61	173	0.35260115606936415	75.137	0.4343179190751445	-14.137	14.137	ME	1.864957094670494e-4	0.985	0.018	0.0031730917879929654	-0.002986596078525916	FALSE	FALSE	-4.927698241710164e-4
KRAS_12-61	NKX2-1	KRAS_12-61 - NKX2-1	MUTATION	MUTATION	MUTATION - MUTATION	1076	65	0.3062909194420723	0.018502704241389126	39	65	0.6	28.762	0.4424923076923077	10.238	10.238	CO	0.004695435933592895	0.007	0.007	0.0015090097955496873	0.003186426138043208	FALSE	FALSE	-1.390070020640887e-4
KRAS_12-61	TGFBR1	KRAS_12-61 - TGFBR1	MUTATION	MUTATION	MUTATION - MUTATION	1076	51	0.3062909194420723	0.014517506404782237	20	51	0.39215686274509803	22.874	0.4485098039215686	-2.8739999999999988	2.8739999999999988	ME	2.559674045823357e-4	0.836	0.258	0.0013817268549869421	-0.0011257594504046065	FALSE	FALSE	-1.7626485264045832e-4
