cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Center,RAS,kidney cancer,VICC,0,48,0.009,0.009,0.003,0.018,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,kidney cancer,WAKE,0,16,0.01,0.009,0.003,0.02,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,mature t and nk neoplasms,DFCI,1,120,0.017,0.016,0.001,0.044,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,mature t and nk neoplasms,MSK,4,99,0.032,0.028,0.009,0.074,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,CHOP,1,175,0.014,0.014,0.008,0.021,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,DFCI,25,1633,0.015,0.015,0.011,0.02,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,DUKE,2,42,0.016,0.015,0.01,0.029,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,GRCC,4,73,0.017,0.016,0.011,0.034,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,JHU,3,270,0.015,0.014,0.009,0.021,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,MDA,4,326,0.015,0.014,0.009,0.021,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,MSK,17,1304,0.014,0.014,0.01,0.019,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,NKI,1,11,0.016,0.015,0.01,0.028,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,PHS,0,62,0.015,0.014,0.008,0.022,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,SCI,3,89,0.016,0.015,0.01,0.029,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,UCSF,6,452,0.015,0.015,0.01,0.021,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,VICC,1,87,0.015,0.015,0.009,0.023,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,cns cancer,WAKE,0,27,0.015,0.015,0.008,0.023,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,prostate cancer,DFCI,2,514,0.007,0.007,0.001,0.016,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,prostate cancer,DUKE,2,82,0.015,0.013,0.004,0.04,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,prostate cancer,GRCC,0,110,0.008,0.008,0,0.019,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,prostate cancer,MDA,1,55,0.013,0.011,0.002,0.034,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,prostate cancer,MSK,26,1535,0.015,0.015,0.01,0.022,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,prostate cancer,UCSF,0,51,0.009,0.009,0.001,0.023,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,prostate cancer,UHN,0,34,0.01,0.009,0.001,0.026,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,prostate cancer,VICC,0,30,0.01,0.009,0.001,0.028,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,anal cancer,DFCI,0,44,0.026,0.023,0,0.074,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,anal cancer,MDA,1,16,0.049,0.039,0.006,0.154,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,anal cancer,MSK,4,65,0.05,0.045,0.015,0.112,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,neuroendocrine tumors,DFCI,6,178,0.048,0.046,0.02,0.089,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,neuroendocrine tumors,MDA,2,16,0.127,0.116,0.037,0.276,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,neuroendocrine tumors,MSK,15,110,0.133,0.13,0.078,0.201,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,neuroendocrine tumors,NKI,3,11,0.193,0.172,0.065,0.426,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,neuroendocrine tumors,UCSF,3,11,0.194,0.174,0.063,0.428,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,neuroendocrine tumors,VICC,3,18,0.148,0.137,0.051,0.309,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bladder cancer,DFCI,56,536,0.101,0.1,0.077,0.128,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bladder cancer,DUKE,0,14,0.038,0.031,0.001,0.107,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bladder cancer,GRCC,2,86,0.033,0.03,0.007,0.079,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bladder cancer,MDA,1,46,0.036,0.032,0.004,0.089,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bladder cancer,MSK,69,742,0.091,0.091,0.072,0.112,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bladder cancer,UCSF,0,16,0.037,0.031,0.001,0.104,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bladder cancer,UHN,0,24,0.032,0.027,0.001,0.093,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bladder cancer,VICC,5,69,0.066,0.063,0.025,0.124,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bladder cancer,WAKE,0,21,0.034,0.028,0.001,0.096,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,CHOP,8,25,0.277,0.27,0.132,0.464,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,DFCI,17,78,0.209,0.206,0.129,0.306,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,MSK,2,60,0.061,0.055,0.013,0.14,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,UCSF,4,13,0.253,0.238,0.094,0.494,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,b-lymphoblastic leukemia/lymphoma,UHN,6,68,0.1,0.097,0.041,0.176,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,small bowel cancer,DFCI,14,42,0.386,0.389,0.264,0.486,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,small bowel cancer,JHU,15,28,0.44,0.43,0.333,0.601,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,small bowel cancer,MSK,38,90,0.413,0.413,0.332,0.498,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,small bowel cancer,VICC,5,16,0.39,0.395,0.238,0.512,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,sex cord stromal tumor,DFCI,0,32,0.026,0.022,0,0.075,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,sex cord stromal tumor,GRCC,1,10,0.049,0.035,0.005,0.189,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,sex cord stromal tumor,MSK,2,38,0.04,0.034,0.008,0.105,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,sex cord stromal tumor,UHN,0,13,0.029,0.024,0,0.09,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bone cancer,CHOP,0,15,0.007,0.004,0,0.032,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bone cancer,DFCI,0,90,0.005,0.003,0,0.017,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bone cancer,GRCC,0,18,0.007,0.004,0,0.03,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bone cancer,MDA,0,88,0.005,0.003,0,0.017,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bone cancer,MSK,5,296,0.013,0.012,0.004,0.03,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bone cancer,UCSF,0,19,0.007,0.004,0,0.028,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,bone cancer,VICC,0,17,0.007,0.004,0,0.029,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,vaginal cancer,DFCI,2,37,0.07,0.065,0.014,0.155,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,vaginal cancer,MSK,3,16,0.12,0.101,0.031,0.318,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,vaginal cancer,UHN,0,10,0.063,0.057,0,0.172,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,thymic tumor,DFCI,2,49,0.041,0.038,0.01,0.091,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,thymic tumor,GRCC,0,10,0.037,0.034,0,0.096,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,thymic tumor,MDA,0,10,0.037,0.034,0,0.095,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,thymic tumor,MSK,3,52,0.046,0.042,0.013,0.101,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,ampullary cancer,DFCI,14,22,0.584,0.578,0.438,0.757,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,ampullary cancer,MSK,35,67,0.541,0.542,0.43,0.648,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,small cell lung cancer,DFCI,6,97,0.059,0.056,0.024,0.112,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,small cell lung cancer,JHU,3,11,0.181,0.157,0.03,0.459,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,small cell lung cancer,MDA,2,28,0.065,0.055,0.013,0.168,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,small cell lung cancer,MSK,2,204,0.016,0.014,0.003,0.04,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,small cell lung cancer,WAKE,0,16,0.03,0.023,0,0.111,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,mesothelioma,DFCI,1,217,0.003,0.002,0,0.013,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,mesothelioma,MDA,0,11,0.004,0.002,0,0.028,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,mesothelioma,MSK,0,233,0.002,0.001,0,0.008,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,germ cell tumor,CHOP,0,27,0.03,0.025,0.001,0.089,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,germ cell tumor,DFCI,10,176,0.056,0.054,0.028,0.091,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,germ cell tumor,GRCC,1,18,0.054,0.046,0.007,0.148,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,germ cell tumor,MDA,1,68,0.028,0.025,0.004,0.071,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,germ cell tumor,MSK,59,488,0.117,0.117,0.089,0.147,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,germ cell tumor,UCSF,2,74,0.035,0.032,0.008,0.079,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,nerve sheath tumor,DFCI,0,72,0.009,0.006,0,0.034,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,nerve sheath tumor,MDA,0,10,0.014,0.008,0,0.064,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,nerve sheath tumor,MSK,2,51,0.026,0.02,0.003,0.082,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,nerve sheath tumor,UCSF,0,11,0.013,0.008,0,0.061,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,pheochromocytoma,DFCI,0,13,0.003,0,0,0.047,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,b cell lymphoma,DFCI,40,572,0.069,0.069,0.05,0.091,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,b cell lymphoma,MSK,8,345,0.029,0.028,0.013,0.053,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,b cell lymphoma,SCI,3,20,0.111,0.096,0.032,0.266,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,b cell lymphoma,UCSF,2,11,0.117,0.094,0.028,0.326,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,non-hodgkin lymphoma,DFCI,2,20,0.105,0.093,0.015,0.265,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,t-lymphoblastic leukemia/lymphoma,DFCI,2,16,0.132,0.117,0.021,0.326,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,retinoblastoma,MSK,0,39,0.001,0,0,0.013,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,retinoblastoma,UCSF,0,10,0.002,0,0,0.019,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,hodgkin lymphoma,MSK,0,22,0.002,0,0,0.023,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,lung cancer,PHS,3,12,0.254,0.241,0.064,0.52,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,parathyroid cancer,PHS,4,15,0.269,0.259,0.085,0.51,RAS_12-61,12-61,"Codon 12, 13, or 61"
single,Center,RAS,appendiceal cancer,DFCI,21,66,0.362,0.364,0.248,0.467,RAS_12,12,Codon 12
single,Center,RAS,appendiceal cancer,MDA,14,30,0.44,0.436,0.317,0.583,RAS_12,12,Codon 12
single,Center,RAS,appendiceal cancer,MSK,82,170,0.465,0.464,0.394,0.541,RAS_12,12,Codon 12
single,Center,RAS,appendiceal cancer,NKI,5,14,0.398,0.403,0.226,0.553,RAS_12,12,Codon 12
single,Center,RAS,appendiceal cancer,VICC,14,24,0.485,0.473,0.356,0.666,RAS_12,12,Codon 12
single,Center,RAS,appendiceal cancer,WAKE,3,17,0.335,0.347,0.14,0.485,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,DFCI,458,1498,0.308,0.308,0.287,0.328,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,DUKE,40,111,0.325,0.321,0.283,0.388,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,GRCC,28,85,0.317,0.316,0.268,0.373,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,JHU,295,940,0.314,0.314,0.289,0.339,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,MDA,220,640,0.33,0.328,0.302,0.366,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,MSK,683,2237,0.307,0.308,0.289,0.325,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,NKI,68,242,0.302,0.304,0.254,0.337,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,PHS,37,126,0.308,0.31,0.257,0.352,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,SCI,14,40,0.318,0.316,0.263,0.385,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,UCHI,25,77,0.316,0.315,0.267,0.373,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,UCSF,26,66,0.329,0.322,0.283,0.41,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,UHN,88,259,0.324,0.321,0.289,0.371,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,VICC,106,310,0.325,0.323,0.293,0.37,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,WAKE,3,62,0.269,0.286,0.139,0.326,RAS_12,12,Codon 12
single,Center,RAS,colorectal cancer,YALE,5,19,0.31,0.312,0.24,0.372,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,DFCI,89,587,0.151,0.151,0.123,0.181,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,GRCC,0,53,0.024,0.019,0.001,0.075,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,JHU,48,124,0.377,0.376,0.294,0.464,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,MDA,6,176,0.039,0.037,0.016,0.072,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,MSK,139,768,0.18,0.18,0.154,0.209,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,NKI,13,56,0.221,0.218,0.126,0.334,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,SCI,1,11,0.104,0.089,0.014,0.281,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,UCSF,9,49,0.175,0.171,0.088,0.287,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,UHN,0,24,0.039,0.03,0.002,0.124,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,VICC,12,64,0.181,0.177,0.101,0.281,RAS_12,12,Codon 12
single,Center,RAS,cancer of unknown primary,WAKE,2,43,0.059,0.054,0.013,0.138,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,DFCI,704,2495,0.28,0.28,0.263,0.298,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,DUKE,17,81,0.223,0.221,0.16,0.291,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,GRCC,28,228,0.157,0.157,0.113,0.206,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,JHU,448,1687,0.264,0.264,0.243,0.284,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,MDA,21,93,0.23,0.229,0.169,0.296,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,MSK,917,3734,0.245,0.245,0.232,0.259,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,NKI,42,178,0.235,0.234,0.185,0.289,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,PHS,127,479,0.26,0.259,0.225,0.298,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,SCI,15,66,0.231,0.23,0.164,0.305,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,UCHI,12,37,0.264,0.26,0.187,0.363,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,UCSF,2,18,0.212,0.211,0.129,0.299,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,UHN,31,154,0.213,0.212,0.162,0.267,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,VICC,101,422,0.238,0.238,0.202,0.277,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,WAKE,63,379,0.18,0.18,0.144,0.218,RAS_12,12,Codon 12
single,Center,RAS,non-small cell lung cancer,YALE,25,75,0.282,0.279,0.212,0.369,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,CRUK,13,2420,0.007,0.007,0.004,0.01,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,DFCI,13,1606,0.008,0.008,0.005,0.012,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,DUKE,1,43,0.009,0.008,0.005,0.021,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,GRCC,5,161,0.011,0.009,0.006,0.029,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,MDA,7,714,0.009,0.008,0.005,0.014,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,MSK,29,3631,0.008,0.008,0.006,0.011,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,NKI,1,21,0.01,0.008,0.005,0.024,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,PHS,1,29,0.01,0.008,0.005,0.024,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,SCI,0,90,0.008,0.008,0.003,0.014,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,UCSF,1,41,0.009,0.008,0.005,0.02,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,UHN,0,201,0.008,0.008,0.003,0.012,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,VHIO,0,16,0.009,0.008,0.004,0.017,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,VICC,3,315,0.009,0.008,0.005,0.015,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,WAKE,0,24,0.009,0.008,0.004,0.018,RAS_12,12,Codon 12
single,Center,RAS,breast cancer,YALE,0,11,0.009,0.008,0.004,0.017,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,COLU,0,14,0.011,0.01,0.004,0.02,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,DFCI,9,793,0.011,0.01,0.006,0.016,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,GRCC,1,63,0.011,0.01,0.005,0.021,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,JHU,3,75,0.012,0.011,0.006,0.029,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,MDA,1,166,0.01,0.01,0.004,0.017,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,MSK,13,1387,0.01,0.01,0.006,0.015,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,NKI,0,55,0.01,0.01,0.004,0.018,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,PHS,0,17,0.01,0.01,0.004,0.02,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,UCSF,0,54,0.01,0.01,0.004,0.018,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,UHN,0,19,0.01,0.01,0.004,0.02,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,VICC,1,73,0.011,0.01,0.005,0.02,RAS_12,12,Codon 12
single,Center,RAS,soft tissue sarcoma,WAKE,0,35,0.01,0.01,0.004,0.019,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,COLU,22,29,0.73,0.733,0.578,0.86,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,DFCI,341,532,0.641,0.641,0.6,0.681,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,DUKE,7,14,0.546,0.549,0.329,0.746,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,GRCC,18,33,0.563,0.565,0.409,0.711,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,JHU,13,17,0.72,0.725,0.531,0.879,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,MDA,43,62,0.686,0.688,0.573,0.789,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,MSK,1044,1477,0.706,0.706,0.683,0.729,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,NKI,11,13,0.758,0.765,0.557,0.919,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,PHS,23,30,0.736,0.74,0.585,0.865,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,SCI,24,32,0.724,0.727,0.577,0.852,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,UCSF,45,65,0.685,0.686,0.574,0.786,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,UHN,33,74,0.464,0.464,0.354,0.574,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,VHIO,8,10,0.722,0.728,0.501,0.902,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,VICC,43,83,0.529,0.529,0.425,0.631,RAS_12,12,Codon 12
single,Center,RAS,pancreatic cancer,WAKE,0,16,0.216,0.204,0.041,0.456,RAS_12,12,Codon 12
single,Center,RAS,leukemia,CHOP,2,10,0.094,0.092,0.069,0.132,RAS_12,12,Codon 12
single,Center,RAS,leukemia,DFCI,28,269,0.094,0.093,0.075,0.12,RAS_12,12,Codon 12
single,Center,RAS,leukemia,JHU,19,219,0.09,0.09,0.07,0.113,RAS_12,12,Codon 12
single,Center,RAS,leukemia,MSK,5,39,0.094,0.092,0.07,0.129,RAS_12,12,Codon 12
single,Center,RAS,leukemia,UCHI,8,109,0.09,0.089,0.066,0.115,RAS_12,12,Codon 12
single,Center,RAS,leukemia,UCSF,3,13,0.095,0.092,0.071,0.136,RAS_12,12,Codon 12
single,Center,RAS,leukemia,UHN,52,608,0.089,0.089,0.072,0.107,RAS_12,12,Codon 12
single,Center,RAS,leukemia,VICC,23,283,0.089,0.089,0.069,0.11,RAS_12,12,Codon 12
single,Center,RAS,melanoma,DFCI,13,432,0.028,0.028,0.018,0.04,RAS_12,12,Codon 12
single,Center,RAS,melanoma,GRCC,0,11,0.026,0.026,0.008,0.045,RAS_12,12,Codon 12
single,Center,RAS,melanoma,JHU,14,443,0.028,0.028,0.019,0.041,RAS_12,12,Codon 12
single,Center,RAS,melanoma,MDA,12,387,0.028,0.028,0.018,0.041,RAS_12,12,Codon 12
single,Center,RAS,melanoma,MSK,33,922,0.031,0.03,0.023,0.043,RAS_12,12,Codon 12
single,Center,RAS,melanoma,NKI,0,108,0.022,0.024,0.005,0.035,RAS_12,12,Codon 12
single,Center,RAS,melanoma,PHS,0,59,0.024,0.025,0.006,0.037,RAS_12,12,Codon 12
single,Center,RAS,melanoma,UCHI,0,32,0.025,0.025,0.006,0.04,RAS_12,12,Codon 12
single,Center,RAS,melanoma,UCSF,0,99,0.023,0.024,0.005,0.035,RAS_12,12,Codon 12
single,Center,RAS,melanoma,UHN,1,24,0.028,0.027,0.011,0.05,RAS_12,12,Codon 12
single,Center,RAS,melanoma,VICC,6,294,0.025,0.025,0.012,0.036,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,DFCI,10,572,0.016,0.015,0.009,0.024,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,GRCC,1,156,0.014,0.014,0.004,0.023,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,MDA,2,156,0.015,0.015,0.006,0.024,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,MSK,13,610,0.017,0.016,0.01,0.026,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,NKI,0,15,0.015,0.015,0.004,0.027,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,PHS,0,14,0.015,0.015,0.004,0.027,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,UCSF,0,39,0.014,0.014,0.003,0.025,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,UHN,0,50,0.014,0.014,0.003,0.025,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,VICC,1,87,0.015,0.015,0.005,0.025,RAS_12,12,Codon 12
single,Center,RAS,head and neck cancer,WAKE,0,27,0.015,0.014,0.004,0.026,RAS_12,12,Codon 12
single,Center,RAS,uterine cancer,DFCI,101,740,0.134,0.134,0.116,0.155,RAS_12,12,Codon 12
single,Center,RAS,uterine cancer,GRCC,1,18,0.13,0.131,0.088,0.166,RAS_12,12,Codon 12
single,Center,RAS,uterine cancer,MDA,4,46,0.129,0.13,0.09,0.162,RAS_12,12,Codon 12
single,Center,RAS,uterine cancer,MSK,137,1057,0.131,0.131,0.115,0.149,RAS_12,12,Codon 12
single,Center,RAS,uterine cancer,PHS,1,10,0.132,0.132,0.094,0.173,RAS_12,12,Codon 12
single,Center,RAS,uterine cancer,SCI,5,10,0.143,0.136,0.111,0.226,RAS_12,12,Codon 12
