cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Race,RAS,leukemia,Other,1,13,0.09,0.089,0.056,0.129,RAS_12,12,Codon 12
single,Race,RAS,leukemia,White,62,662,0.091,0.091,0.075,0.11,RAS_12,12,Codon 12
single,Race,RAS,melanoma,Asian,1,33,0.034,0.029,0.005,0.095,RAS_12,12,Codon 12
single,Race,RAS,melanoma,Black,5,34,0.098,0.09,0.025,0.227,RAS_12,12,Codon 12
single,Race,RAS,melanoma,"NA",4,398,0.015,0.013,0.005,0.03,RAS_12,12,Codon 12
single,Race,RAS,melanoma,Other,1,26,0.038,0.031,0.006,0.114,RAS_12,12,Codon 12
single,Race,RAS,melanoma,White,68,2348,0.029,0.029,0.023,0.036,RAS_12,12,Codon 12
single,Race,RAS,head and neck cancer,Asian,1,94,0.014,0.014,0.004,0.028,RAS_12,12,Codon 12
single,Race,RAS,head and neck cancer,Black,1,62,0.015,0.015,0.004,0.034,RAS_12,12,Codon 12
single,Race,RAS,head and neck cancer,"NA",1,292,0.012,0.012,0.002,0.021,RAS_12,12,Codon 12
single,Race,RAS,head and neck cancer,Other,1,28,0.017,0.015,0.005,0.047,RAS_12,12,Codon 12
single,Race,RAS,head and neck cancer,White,23,1264,0.017,0.016,0.011,0.024,RAS_12,12,Codon 12
single,Race,RAS,uterine cancer,Asian,16,108,0.133,0.131,0.091,0.188,RAS_12,12,Codon 12
single,Race,RAS,uterine cancer,Black,10,163,0.093,0.092,0.047,0.137,RAS_12,12,Codon 12
single,Race,RAS,uterine cancer,"NA",22,190,0.118,0.119,0.082,0.156,RAS_12,12,Codon 12
single,Race,RAS,uterine cancer,Other,4,37,0.118,0.118,0.06,0.18,RAS_12,12,Codon 12
single,Race,RAS,uterine cancer,White,247,1754,0.138,0.138,0.123,0.155,RAS_12,12,Codon 12
single,Race,RAS,non-melanoma skin cancers,Asian,0,11,0.021,0.017,0.002,0.065,RAS_12,12,Codon 12
single,Race,RAS,non-melanoma skin cancers,Black,1,13,0.029,0.02,0.007,0.115,RAS_12,12,Codon 12
single,Race,RAS,non-melanoma skin cancers,"NA",2,53,0.025,0.02,0.008,0.067,RAS_12,12,Codon 12
single,Race,RAS,non-melanoma skin cancers,White,6,436,0.017,0.016,0.007,0.03,RAS_12,12,Codon 12
single,Race,RAS,myelodysplastic/myeloproliferative syndromes,Asian,0,12,0.036,0.038,0.001,0.069,RAS_12,12,Codon 12
single,Race,RAS,myelodysplastic/myeloproliferative syndromes,Black,0,37,0.034,0.036,0.001,0.058,RAS_12,12,Codon 12
single,Race,RAS,myelodysplastic/myeloproliferative syndromes,"NA",25,571,0.042,0.041,0.029,0.057,RAS_12,12,Codon 12
single,Race,RAS,myelodysplastic/myeloproliferative syndromes,White,24,584,0.041,0.04,0.028,0.055,RAS_12,12,Codon 12
single,Race,RAS,adrenocortical carcinoma,"NA",0,26,0,0,0,0.005,RAS_12,12,Codon 12
single,Race,RAS,adrenocortical carcinoma,White,0,103,0,0,0,0.003,RAS_12,12,Codon 12
single,Race,RAS,ovarian cancer,Asian,12,134,0.092,0.09,0.063,0.129,RAS_12,12,Codon 12
single,Race,RAS,ovarian cancer,Black,11,74,0.108,0.1,0.074,0.184,RAS_12,12,Codon 12
single,Race,RAS,ovarian cancer,"NA",16,239,0.082,0.083,0.053,0.107,RAS_12,12,Codon 12
single,Race,RAS,ovarian cancer,Other,7,36,0.114,0.1,0.073,0.224,RAS_12,12,Codon 12
single,Race,RAS,ovarian cancer,White,159,1852,0.087,0.087,0.075,0.1,RAS_12,12,Codon 12
single,Race,RAS,esophagogastric cancer,Asian,3,115,0.036,0.036,0.018,0.052,RAS_12,12,Codon 12
single,Race,RAS,esophagogastric cancer,Black,1,68,0.035,0.036,0.014,0.052,RAS_12,12,Codon 12
single,Race,RAS,esophagogastric cancer,"NA",8,191,0.038,0.038,0.024,0.056,RAS_12,12,Codon 12
single,Race,RAS,esophagogastric cancer,Other,2,46,0.038,0.037,0.02,0.061,RAS_12,12,Codon 12
single,Race,RAS,esophagogastric cancer,White,54,1379,0.038,0.038,0.03,0.048,RAS_12,12,Codon 12
single,Race,RAS,thyroid cancer,Asian,0,66,0.011,0.011,0,0.023,RAS_12,12,Codon 12
single,Race,RAS,thyroid cancer,Black,0,40,0.011,0.011,0,0.025,RAS_12,12,Codon 12
single,Race,RAS,thyroid cancer,"NA",1,79,0.013,0.012,0.003,0.028,RAS_12,12,Codon 12
single,Race,RAS,thyroid cancer,Other,0,26,0.012,0.011,0,0.028,RAS_12,12,Codon 12
single,Race,RAS,thyroid cancer,White,12,803,0.013,0.013,0.007,0.022,RAS_12,12,Codon 12
single,Race,RAS,cervical cancer,Asian,3,27,0.08,0.077,0.041,0.144,RAS_12,12,Codon 12
single,Race,RAS,cervical cancer,Black,1,19,0.074,0.073,0.028,0.124,RAS_12,12,Codon 12
single,Race,RAS,cervical cancer,"NA",5,77,0.074,0.073,0.039,0.113,RAS_12,12,Codon 12
single,Race,RAS,cervical cancer,Other,0,15,0.071,0.071,0.017,0.118,RAS_12,12,Codon 12
single,Race,RAS,cervical cancer,White,19,228,0.078,0.077,0.052,0.111,RAS_12,12,Codon 12
single,Race,RAS,hepatobiliary cancer,Asian,10,98,0.09,0.088,0.057,0.134,RAS_12,12,Codon 12
single,Race,RAS,hepatobiliary cancer,Black,1,64,0.069,0.075,0.015,0.105,RAS_12,12,Codon 12
single,Race,RAS,hepatobiliary cancer,"NA",20,235,0.085,0.085,0.059,0.113,RAS_12,12,Codon 12
single,Race,RAS,hepatobiliary cancer,Other,1,25,0.078,0.081,0.024,0.121,RAS_12,12,Codon 12
single,Race,RAS,hepatobiliary cancer,White,90,948,0.092,0.091,0.075,0.11,RAS_12,12,Codon 12
single,Race,RAS,kidney cancer,Asian,0,33,0.009,0.008,0.001,0.022,RAS_12,12,Codon 12
single,Race,RAS,kidney cancer,Black,2,77,0.011,0.009,0.004,0.034,RAS_12,12,Codon 12
single,Race,RAS,kidney cancer,"NA",2,169,0.009,0.008,0.003,0.021,RAS_12,12,Codon 12
single,Race,RAS,kidney cancer,Other,0,29,0.009,0.008,0.001,0.022,RAS_12,12,Codon 12
single,Race,RAS,kidney cancer,White,7,1113,0.007,0.007,0.003,0.013,RAS_12,12,Codon 12
single,Race,RAS,mature t and nk neoplasms,Asian,0,12,0.007,0.002,0,0.048,RAS_12,12,Codon 12
single,Race,RAS,mature t and nk neoplasms,Black,1,18,0.03,0.013,0.001,0.149,RAS_12,12,Codon 12
single,Race,RAS,mature t and nk neoplasms,"NA",0,10,0.008,0.002,0,0.056,RAS_12,12,Codon 12
single,Race,RAS,mature t and nk neoplasms,White,0,188,0.003,0.001,0,0.014,RAS_12,12,Codon 12
single,Race,RAS,cns cancer,Asian,0,154,0.005,0.006,0,0.011,RAS_12,12,Codon 12
single,Race,RAS,cns cancer,Black,0,131,0.005,0.006,0,0.011,RAS_12,12,Codon 12
single,Race,RAS,cns cancer,"NA",3,817,0.005,0.005,0.002,0.009,RAS_12,12,Codon 12
single,Race,RAS,cns cancer,Other,2,108,0.008,0.007,0.003,0.023,RAS_12,12,Codon 12
single,Race,RAS,cns cancer,Undefined,0,17,0.006,0.006,0,0.016,RAS_12,12,Codon 12
single,Race,RAS,cns cancer,White,24,3331,0.007,0.007,0.004,0.01,RAS_12,12,Codon 12
single,Race,RAS,prostate cancer,Asian,0,62,0.003,0.003,0,0.008,RAS_12,12,Codon 12
single,Race,RAS,prostate cancer,Black,1,175,0.003,0.003,0.001,0.01,RAS_12,12,Codon 12
single,Race,RAS,prostate cancer,"NA",0,289,0.003,0.002,0,0.006,RAS_12,12,Codon 12
single,Race,RAS,prostate cancer,Other,0,31,0.003,0.003,0,0.009,RAS_12,12,Codon 12
single,Race,RAS,prostate cancer,White,6,1882,0.003,0.003,0.001,0.006,RAS_12,12,Codon 12
single,Race,RAS,anal cancer,"NA",0,13,0.015,0.01,0,0.063,RAS_12,12,Codon 12
single,Race,RAS,anal cancer,White,2,126,0.016,0.014,0.002,0.042,RAS_12,12,Codon 12
single,Race,RAS,neuroendocrine tumors,Black,1,23,0.064,0.057,0.007,0.166,RAS_12,12,Codon 12
single,Race,RAS,neuroendocrine tumors,"NA",10,45,0.192,0.188,0.079,0.326,RAS_12,12,Codon 12
single,Race,RAS,neuroendocrine tumors,White,14,283,0.053,0.052,0.03,0.083,RAS_12,12,Codon 12
single,Race,RAS,bladder cancer,Asian,2,40,0.052,0.051,0.025,0.086,RAS_12,12,Codon 12
single,Race,RAS,bladder cancer,Black,2,43,0.051,0.05,0.024,0.084,RAS_12,12,Codon 12
single,Race,RAS,bladder cancer,"NA",5,169,0.046,0.047,0.022,0.066,RAS_12,12,Codon 12
single,Race,RAS,bladder cancer,Other,2,14,0.059,0.053,0.031,0.136,RAS_12,12,Codon 12
single,Race,RAS,bladder cancer,White,71,1311,0.053,0.053,0.042,0.065,RAS_12,12,Codon 12
single,Race,RAS,b-lymphoblastic leukemia/lymphoma,Asian,1,17,0.094,0.093,0.031,0.162,RAS_12,12,Codon 12
single,Race,RAS,b-lymphoblastic leukemia/lymphoma,"NA",9,92,0.098,0.096,0.057,0.148,RAS_12,12,Codon 12
single,Race,RAS,b-lymphoblastic leukemia/lymphoma,White,13,125,0.1,0.099,0.062,0.148,RAS_12,12,Codon 12
single,Race,RAS,small bowel cancer,Black,11,25,0.35,0.337,0.242,0.528,RAS_12,12,Codon 12
single,Race,RAS,small bowel cancer,"NA",6,22,0.305,0.305,0.183,0.429,RAS_12,12,Codon 12
single,Race,RAS,small bowel cancer,White,44,150,0.303,0.303,0.236,0.373,RAS_12,12,Codon 12
single,Race,RAS,sex cord stromal tumor,"NA",1,23,0.031,0.023,0.003,0.108,RAS_12,12,Codon 12
single,Race,RAS,sex cord stromal tumor,White,1,69,0.021,0.018,0.002,0.06,RAS_12,12,Codon 12
single,Race,RAS,bone cancer,Asian,0,30,0.009,0.008,0,0.025,RAS_12,12,Codon 12
single,Race,RAS,bone cancer,Black,0,32,0.009,0.008,0,0.024,RAS_12,12,Codon 12
single,Race,RAS,bone cancer,"NA",0,86,0.008,0.007,0,0.02,RAS_12,12,Codon 12
single,Race,RAS,bone cancer,Other,1,29,0.013,0.009,0.002,0.051,RAS_12,12,Codon 12
single,Race,RAS,bone cancer,White,4,391,0.009,0.009,0.003,0.019,RAS_12,12,Codon 12
single,Race,RAS,vaginal cancer,White,2,68,0.032,0.027,0.004,0.082,RAS_12,12,Codon 12
single,Race,RAS,thymic tumor,Asian,0,13,0.009,0.005,0,0.042,RAS_12,12,Codon 12
single,Race,RAS,thymic tumor,"NA",0,23,0.008,0.004,0,0.034,RAS_12,12,Codon 12
single,Race,RAS,thymic tumor,White,1,108,0.009,0.006,0,0.03,RAS_12,12,Codon 12
single,Race,RAS,ampullary cancer,White,40,86,0.465,0.465,0.361,0.57,RAS_12,12,Codon 12
single,Race,RAS,small cell lung cancer,Asian,0,15,0.028,0.026,0.001,0.068,RAS_12,12,Codon 12
single,Race,RAS,small cell lung cancer,"NA",1,30,0.031,0.028,0.006,0.075,RAS_12,12,Codon 12
single,Race,RAS,small cell lung cancer,White,10,337,0.029,0.028,0.014,0.049,RAS_12,12,Codon 12
single,Race,RAS,mesothelioma,Asian,0,11,0,0,0,0.001,RAS_12,12,Codon 12
single,Race,RAS,mesothelioma,Black,0,10,0,0,0,0.001,RAS_12,12,Codon 12
single,Race,RAS,mesothelioma,"NA",0,32,0,0,0,0.001,RAS_12,12,Codon 12
single,Race,RAS,mesothelioma,White,0,434,0,0,0,0.001,RAS_12,12,Codon 12
single,Race,RAS,germ cell tumor,Asian,4,36,0.077,0.069,0.033,0.165,RAS_12,12,Codon 12
single,Race,RAS,germ cell tumor,Black,0,23,0.048,0.049,0.004,0.094,RAS_12,12,Codon 12
single,Race,RAS,germ cell tumor,"NA",6,179,0.046,0.046,0.019,0.077,RAS_12,12,Codon 12
single,Race,RAS,germ cell tumor,Other,1,37,0.051,0.052,0.01,0.095,RAS_12,12,Codon 12
single,Race,RAS,germ cell tumor,White,47,603,0.073,0.073,0.054,0.095,RAS_12,12,Codon 12
single,Race,RAS,nerve sheath tumor,Black,0,12,0.009,0.005,0,0.041,RAS_12,12,Codon 12
single,Race,RAS,nerve sheath tumor,"NA",0,26,0.008,0.005,0,0.034,RAS_12,12,Codon 12
single,Race,RAS,nerve sheath tumor,White,1,105,0.009,0.007,0,0.03,RAS_12,12,Codon 12
single,Race,RAS,penile cancer,White,0,20,0.003,0,0,0.032,RAS_12,12,Codon 12
single,Race,RAS,pheochromocytoma,White,0,15,0.002,0,0,0.021,RAS_12,12,Codon 12
single,Race,RAS,pineal tumor,White,0,14,0.004,0,0,0.048,RAS_12,12,Codon 12
single,Race,RAS,b cell lymphoma,Asian,0,21,0.018,0.017,0,0.051,RAS_12,12,Codon 12
single,Race,RAS,b cell lymphoma,Black,0,25,0.018,0.017,0,0.047,RAS_12,12,Codon 12
single,Race,RAS,b cell lymphoma,"NA",3,42,0.036,0.025,0.011,0.114,RAS_12,12,Codon 12
single,Race,RAS,b cell lymphoma,Other,0,12,0.02,0.017,0,0.061,RAS_12,12,Codon 12
single,Race,RAS,b cell lymphoma,White,15,859,0.018,0.018,0.011,0.028,RAS_12,12,Codon 12
single,Race,RAS,non-hodgkin lymphoma,White,1,19,0.061,0.047,0.003,0.197,RAS_12,12,Codon 12
single,Race,RAS,t-lymphoblastic leukemia/lymphoma,"NA",0,11,0.054,0.04,0,0.188,RAS_12,12,Codon 12
single,Race,RAS,t-lymphoblastic leukemia/lymphoma,White,3,23,0.111,0.1,0.025,0.261,RAS_12,12,Codon 12
single,Race,RAS,retinoblastoma,"NA",0,11,0.001,0,0,0.015,RAS_12,12,Codon 12
single,Race,RAS,retinoblastoma,White,0,25,0.001,0,0,0.012,RAS_12,12,Codon 12
single,Race,RAS,hodgkin lymphoma,White,0,30,0.002,0,0,0.023,RAS_12,12,Codon 12
single,Race,RAS,lung cancer,White,3,17,0.181,0.169,0.044,0.389,RAS_12,12,Codon 12
single,Race,RAS,peritoneal cancer,White,0,11,0.003,0,0,0.038,RAS_12,12,Codon 12
single,Race,RAS,parathyroid cancer,White,0,14,0.003,0,0,0.032,RAS_12,12,Codon 12
single,Race,RAS,appendiceal cancer,Black,0,17,0.01,0.007,0,0.036,RAS_12C,12C,Codon G12C
single,Race,RAS,appendiceal cancer,"NA",0,33,0.009,0.007,0,0.029,RAS_12C,12C,Codon G12C
single,Race,RAS,appendiceal cancer,White,3,280,0.01,0.009,0.002,0.024,RAS_12C,12C,Codon G12C
single,Race,RAS,colorectal cancer,Asian,5,313,0.013,0.013,0.008,0.02,RAS_12C,12C,Codon G12C
single,Race,RAS,colorectal cancer,Black,4,515,0.012,0.012,0.006,0.017,RAS_12C,12C,Codon G12C
single,Race,RAS,colorectal cancer,"NA",10,804,0.012,0.012,0.008,0.017,RAS_12C,12C,Codon G12C
single,Race,RAS,colorectal cancer,Native American,1,17,0.013,0.013,0.007,0.023,RAS_12C,12C,Codon G12C
single,Race,RAS,colorectal cancer,Other,1,139,0.012,0.012,0.006,0.018,RAS_12C,12C,Codon G12C
single,Race,RAS,colorectal cancer,White,63,4925,0.013,0.013,0.01,0.016,RAS_12C,12C,Codon G12C
single,Race,RAS,cancer of unknown primary,Asian,0,73,0.009,0.009,0.001,0.019,RAS_12C,12C,Codon G12C
single,Race,RAS,cancer of unknown primary,Black,2,123,0.012,0.011,0.004,0.027,RAS_12C,12C,Codon G12C
single,Race,RAS,cancer of unknown primary,"NA",1,286,0.009,0.009,0.001,0.016,RAS_12C,12C,Codon G12C
single,Race,RAS,cancer of unknown primary,Other,0,36,0.01,0.01,0.001,0.022,RAS_12C,12C,Codon G12C
single,Race,RAS,cancer of unknown primary,White,19,1465,0.012,0.012,0.007,0.018,RAS_12C,12C,Codon G12C
single,Race,RAS,non-small cell lung cancer,Asian,7,624,0.014,0.014,0.006,0.025,RAS_12C,12C,Codon G12C
single,Race,RAS,non-small cell lung cancer,Black,34,717,0.045,0.045,0.032,0.061,RAS_12C,12C,Codon G12C
single,Race,RAS,non-small cell lung cancer,"NA",19,849,0.023,0.023,0.014,0.034,RAS_12C,12C,Codon G12C
single,Race,RAS,non-small cell lung cancer,Native American,0,17,0.026,0.022,0.003,0.069,RAS_12C,12C,Codon G12C
single,Race,RAS,non-small cell lung cancer,Other,3,165,0.022,0.021,0.007,0.043,RAS_12C,12C,Codon G12C
single,Race,RAS,non-small cell lung cancer,Undefined,0,10,0.028,0.024,0.003,0.081,RAS_12C,12C,Codon G12C
single,Race,RAS,non-small cell lung cancer,White,377,7745,0.048,0.048,0.044,0.053,RAS_12C,12C,Codon G12C
single,Race,RAS,breast cancer,Asian,0,334,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,breast cancer,Black,0,526,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,breast cancer,"NA",1,3112,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,breast cancer,Native American,0,11,0.001,0,0,0.002,RAS_12C,12C,Codon G12C
single,Race,RAS,breast cancer,Other,0,176,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,breast cancer,White,3,5174,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,soft tissue sarcoma,Asian,0,143,0.001,0.001,0,0.004,RAS_12C,12C,Codon G12C
single,Race,RAS,soft tissue sarcoma,Black,1,193,0.002,0.001,0,0.008,RAS_12C,12C,Codon G12C
single,Race,RAS,soft tissue sarcoma,"NA",0,350,0.001,0.001,0,0.003,RAS_12C,12C,Codon G12C
single,Race,RAS,soft tissue sarcoma,Other,0,73,0.001,0.001,0,0.005,RAS_12C,12C,Codon G12C
single,Race,RAS,soft tissue sarcoma,White,1,2005,0.001,0.001,0,0.002,RAS_12C,12C,Codon G12C
single,Race,RAS,pancreatic cancer,Asian,0,100,0.003,0.003,0,0.008,RAS_12C,12C,Codon G12C
single,Race,RAS,pancreatic cancer,Black,0,88,0.003,0.003,0,0.008,RAS_12C,12C,Codon G12C
single,Race,RAS,pancreatic cancer,"NA",0,231,0.002,0.002,0,0.007,RAS_12C,12C,Codon G12C
single,Race,RAS,pancreatic cancer,Other,0,34,0.003,0.003,0,0.011,RAS_12C,12C,Codon G12C
single,Race,RAS,pancreatic cancer,White,9,2038,0.004,0.004,0.002,0.007,RAS_12C,12C,Codon G12C
single,Race,RAS,leukemia,Asian,0,37,0.004,0.003,0,0.01,RAS_12C,12C,Codon G12C
single,Race,RAS,leukemia,Black,0,69,0.003,0.003,0,0.009,RAS_12C,12C,Codon G12C
single,Race,RAS,leukemia,"NA",3,777,0.003,0.003,0.001,0.008,RAS_12C,12C,Codon G12C
single,Race,RAS,leukemia,Other,0,13,0.004,0.003,0,0.012,RAS_12C,12C,Codon G12C
single,Race,RAS,leukemia,White,2,662,0.003,0.003,0.001,0.007,RAS_12C,12C,Codon G12C
single,Race,RAS,melanoma,Asian,0,33,0.003,0.002,0,0.01,RAS_12C,12C,Codon G12C
single,Race,RAS,melanoma,Black,0,34,0.003,0.002,0,0.011,RAS_12C,12C,Codon G12C
single,Race,RAS,melanoma,"NA",0,398,0.002,0.002,0,0.005,RAS_12C,12C,Codon G12C
single,Race,RAS,melanoma,Other,0,26,0.003,0.002,0,0.012,RAS_12C,12C,Codon G12C
single,Race,RAS,melanoma,White,7,2348,0.003,0.003,0.001,0.005,RAS_12C,12C,Codon G12C
single,Race,RAS,head and neck cancer,Asian,0,94,0.001,0.001,0,0.006,RAS_12C,12C,Codon G12C
single,Race,RAS,head and neck cancer,Black,0,62,0.002,0.001,0,0.006,RAS_12C,12C,Codon G12C
single,Race,RAS,head and neck cancer,"NA",1,292,0.002,0.001,0,0.006,RAS_12C,12C,Codon G12C
single,Race,RAS,head and neck cancer,Other,0,28,0.002,0.001,0,0.008,RAS_12C,12C,Codon G12C
single,Race,RAS,head and neck cancer,White,1,1264,0.001,0.001,0,0.003,RAS_12C,12C,Codon G12C
single,Race,RAS,uterine cancer,Asian,0,108,0.003,0.003,0,0.008,RAS_12C,12C,Codon G12C
single,Race,RAS,uterine cancer,Black,0,163,0.003,0.003,0,0.007,RAS_12C,12C,Codon G12C
single,Race,RAS,uterine cancer,"NA",1,190,0.004,0.003,0.001,0.01,RAS_12C,12C,Codon G12C
single,Race,RAS,uterine cancer,Other,0,37,0.003,0.003,0,0.009,RAS_12C,12C,Codon G12C
single,Race,RAS,uterine cancer,White,6,1754,0.003,0.003,0.001,0.006,RAS_12C,12C,Codon G12C
single,Race,RAS,non-melanoma skin cancers,Asian,0,11,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,non-melanoma skin cancers,Black,0,13,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,non-melanoma skin cancers,"NA",0,53,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,non-melanoma skin cancers,White,0,436,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,myelodysplastic/myeloproliferative syndromes,Asian,0,12,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,myelodysplastic/myeloproliferative syndromes,Black,0,37,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,myelodysplastic/myeloproliferative syndromes,"NA",0,571,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,myelodysplastic/myeloproliferative syndromes,White,0,584,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,adrenocortical carcinoma,"NA",0,26,0.001,0,0,0.007,RAS_12C,12C,Codon G12C
single,Race,RAS,adrenocortical carcinoma,White,0,103,0,0,0,0.004,RAS_12C,12C,Codon G12C
single,Race,RAS,ovarian cancer,Asian,0,134,0.001,0.001,0,0.004,RAS_12C,12C,Codon G12C
single,Race,RAS,ovarian cancer,Black,0,74,0.001,0.001,0,0.005,RAS_12C,12C,Codon G12C
single,Race,RAS,ovarian cancer,"NA",0,239,0.001,0.001,0,0.004,RAS_12C,12C,Codon G12C
single,Race,RAS,ovarian cancer,Other,0,36,0.001,0.001,0,0.006,RAS_12C,12C,Codon G12C
single,Race,RAS,ovarian cancer,White,3,1852,0.001,0.001,0,0.003,RAS_12C,12C,Codon G12C
single,Race,RAS,esophagogastric cancer,Asian,0,115,0.001,0,0,0.003,RAS_12C,12C,Codon G12C
single,Race,RAS,esophagogastric cancer,Black,0,68,0.001,0,0,0.004,RAS_12C,12C,Codon G12C
single,Race,RAS,esophagogastric cancer,"NA",0,191,0.001,0,0,0.003,RAS_12C,12C,Codon G12C
single,Race,RAS,esophagogastric cancer,Other,0,46,0.001,0,0,0.004,RAS_12C,12C,Codon G12C
single,Race,RAS,esophagogastric cancer,White,1,1379,0.001,0.001,0,0.002,RAS_12C,12C,Codon G12C
single,Race,RAS,thyroid cancer,Asian,0,66,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,thyroid cancer,Black,0,40,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,thyroid cancer,"NA",0,79,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,thyroid cancer,Other,0,26,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,thyroid cancer,White,0,803,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,cervical cancer,Asian,0,27,0.004,0.002,0,0.015,RAS_12C,12C,Codon G12C
single,Race,RAS,cervical cancer,Black,0,19,0.004,0.002,0,0.016,RAS_12C,12C,Codon G12C
single,Race,RAS,cervical cancer,"NA",0,77,0.003,0.002,0,0.012,RAS_12C,12C,Codon G12C
single,Race,RAS,cervical cancer,Other,0,15,0.004,0.002,0,0.017,RAS_12C,12C,Codon G12C
single,Race,RAS,cervical cancer,White,1,228,0.004,0.003,0,0.012,RAS_12C,12C,Codon G12C
single,Race,RAS,hepatobiliary cancer,Asian,0,98,0.002,0.002,0,0.007,RAS_12C,12C,Codon G12C
single,Race,RAS,hepatobiliary cancer,Black,0,64,0.002,0.002,0,0.007,RAS_12C,12C,Codon G12C
single,Race,RAS,hepatobiliary cancer,"NA",0,235,0.002,0.002,0,0.006,RAS_12C,12C,Codon G12C
single,Race,RAS,hepatobiliary cancer,Other,0,25,0.003,0.002,0,0.009,RAS_12C,12C,Codon G12C
single,Race,RAS,hepatobiliary cancer,White,3,948,0.003,0.002,0.001,0.006,RAS_12C,12C,Codon G12C
single,Race,RAS,kidney cancer,Asian,0,33,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,kidney cancer,Black,0,77,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,kidney cancer,"NA",0,169,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,kidney cancer,Other,0,29,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,kidney cancer,White,0,1113,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,mature t and nk neoplasms,Asian,0,12,0.001,0,0,0.004,RAS_12C,12C,Codon G12C
single,Race,RAS,mature t and nk neoplasms,Black,0,18,0,0,0,0.003,RAS_12C,12C,Codon G12C
single,Race,RAS,mature t and nk neoplasms,"NA",0,10,0,0,0,0.003,RAS_12C,12C,Codon G12C
single,Race,RAS,mature t and nk neoplasms,White,0,188,0,0,0,0.002,RAS_12C,12C,Codon G12C
single,Race,RAS,cns cancer,Asian,0,154,0,0,0,0.002,RAS_12C,12C,Codon G12C
single,Race,RAS,cns cancer,Black,0,131,0,0,0,0.002,RAS_12C,12C,Codon G12C
single,Race,RAS,cns cancer,"NA",0,817,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,cns cancer,Other,0,108,0,0,0,0.002,RAS_12C,12C,Codon G12C
single,Race,RAS,cns cancer,Undefined,0,17,0.001,0,0,0.002,RAS_12C,12C,Codon G12C
single,Race,RAS,cns cancer,White,1,3331,0,0,0,0.001,RAS_12C,12C,Codon G12C
single,Race,RAS,prostate cancer,Asian,0,62,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,prostate cancer,Black,0,175,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,prostate cancer,"NA",0,289,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,prostate cancer,Other,0,31,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,prostate cancer,White,0,1882,0,0,0,0,RAS_12C,12C,Codon G12C
single,Race,RAS,anal cancer,"NA",0,13,0.001,0,0,0.01,RAS_12C,12C,Codon G12C
single,Race,RAS,anal cancer,White,0,126,0,0,0,0.004,RAS_12C,12C,Codon G12C
single,Race,RAS,neuroendocrine tumors,Black,0,23,0.007,0.005,0,0.031,RAS_12C,12C,Codon G12C
single,Race,RAS,neuroendocrine tumors,"NA",1,45,0.011,0.007,0.001,0.046,RAS_12C,12C,Codon G12C
single,Race,RAS,neuroendocrine tumors,White,1,283,0.006,0.005,0.001,0.016,RAS_12C,12C,Codon G12C
single,Race,RAS,bladder cancer,Asian,0,40,0.003,0.002,0,0.017,RAS_12C,12C,Codon G12C
single,Race,RAS,bladder cancer,Black,0,43,0.003,0.002,0,0.016,RAS_12C,12C,Codon G12C
single,Race,RAS,bladder cancer,"NA",0,169,0.002,0.001,0,0.007,RAS_12C,12C,Codon G12C
single,Race,RAS,bladder cancer,Other,1,14,0.019,0.004,0,0.135,RAS_12C,12C,Codon G12C
single,Race,RAS,bladder cancer,White,2,1311,0.002,0.002,0,0.005,RAS_12C,12C,Codon G12C
single,Race,RAS,b-lymphoblastic leukemia/lymphoma,Asian,0,17,0,0,0,0.002,RAS_12C,12C,Codon G12C
